7077 6 cyclic indexscan 1 prefetch-complex worker 3 32GB 5560 5566 no 10000008 700 555556 134 2585.15 14.043 1.462
7078 77310 cyclic bitmapscan 16 prefetch-complex worker 3 32GB 17530 94840 no 10000008 7731100 555556 429600 867161.16 2464.727 1136.785
7079 3597 cyclic bitmapscan 1 prefetch-complex io_uring 3 32GB 24393 27990 yes 10000008 359800 555556 20077 651899.03 256.411 56.389
7080 211 cyclic indexscan 1 master worker 12 32GB 16775 16986 no 10000008 21200 555556 1267 80535.95 39.555 7.020
7081 1 cyclic indexscan 1 prefetch-complex worker 12 32GB 2235 2236 no 10000008 200 555556 100 832.52 9.843 1.294
7082 47310 cyclic bitmapscan 1 prefetch-complex io_uring 3 32GB 28613 75923 no 10000008 4731100 555556 262933 801464.97 2811.910 706.228
7083 3 cyclic indexscan 0 master worker 3 32GB 1856 1859 no 10000008 400 555556 122 1660.59 9.490 1.207
7084 8092 cyclic indexscan 0 master io_uring 3 32GB 13084 21176 no 10000008 809300 555556 45056 1902945.60 572.178 248.856
7085 3 cyclic bitmapscan 0 prefetch-simple sync 3 32GB 22289 22292 yes 10000008 400 555556 111 1609.76 7.590 1.194
7086 316 cyclic indexscan 16 prefetch-simple sync 3 32GB 10133 10449 no 10000008 31700 555556 1856 136734.39 25.878 9.466
7087 1599 cyclic bitmapscan 64 master sync 3 32GB 13811 15410 yes 10000008 160000 555556 8978 458796.14 57.725 24.493
7088 2 cyclic indexscan 16 prefetch-simple sync 3 32GB 11767 11769 no 10000008 300 555556 111 1194.31 3.895 1.171
7089 94 cyclic bitmapscan 0 master worker 12 32GB 16830 16924 yes 10000008 9500 555556 623 30828.83 14.398 2.978
7090 42 cyclic indexscan 1 master sync 3 32GB 18822 18864 no 10000008 4300 555556 333 20935.91 20.725 2.277
7091 4 cyclic bitmapscan 0 master worker 3 32GB 27240 27244 yes 10000008 400 555556 111 1983.84 7.476 1.135
7092 97310 cyclic indexscan 0 prefetch-complex io_uring 3 32GB 710 98020 no 10000008 9731100 555556 540711 5847914.78 6465.017 3007.683
7093 3597 cyclic indexscan 16 master worker 12 32GB 16284 19881 no 10000008 359800 555556 20089 1139454.07 286.574 111.154
7094 63 cyclic indexscan 0 prefetch-complex io_uring 3 32GB 21411 21474 no 10000008 6400 555556 444 24835.29 23.531 3.126
7095 9 cyclic bitmapscan 16 prefetch-simple sync 3 32GB 616 625 yes 10000008 1000 555556 155 3929.58 12.591 1.376
7096 211 cyclic bitmapscan 16 prefetch-complex worker 12 32GB 23169 23380 yes 10000008 21200 555556 1266 73555.39 12.868 5.358
7097 47310 cyclic indexscan 1 master sync 3 32GB 20133 67443 no 10000008 4731100 555556 262933 3684933.62 3163.275 1437.491
7098 47310 cyclic indexscan 1 prefetch-complex io_uring 3 32GB 26994 74304 no 10000008 4731100 555556 262933 3689038.85 9579.027 1461.003
7099 474 cyclic indexscan 1 master worker 3 32GB 3073 3547 no 10000008 47500 555556 2734 208661.28 72.043 15.559
7100 13 cyclic bitmapscan 1 prefetch-simple worker 3 32GB 6956 6969 yes 10000008 1400 555556 178 5129.15 11.829 1.396
7101 47310 cyclic indexscan 64 master worker 12 32GB 9347 56657 no 10000008 4731100 555556 262933 3674530.62 3134.929 1432.291
7102 316 cyclic indexscan 1 prefetch-simple worker 12 32GB 19443 19759 no 10000008 31700 555556 1855 135556.23 91.894 10.971
7103 97310 cyclic bitmapscan 1 master worker 3 32GB 134 97444 no 10000008 9731100 555556 540711 911680.16 5756.729 1338.940
7104 8092 cyclic bitmapscan 64 master sync 3 32GB 8455 16547 no 10000008 809300 555556 45056 740855.90 258.879 114.781
7105 57310 cyclic bitmapscan 16 prefetch-complex worker 12 32GB 5873 63183 no 10000008 5731100 555556 318489 823615.45 1843.050 852.091
7106 316 cyclic bitmapscan 0 prefetch-complex sync 3 32GB 28526 28842 yes 10000008 31700 555556 1856 102809.67 38.062 7.390
7107 2 cyclic bitmapscan 16 prefetch-simple worker 12 32GB 15246 15248 yes 10000008 300 555556 112 1308.64 3.697 1.171
7108 474 cyclic indexscan 0 master sync 3 32GB 25544 26018 no 10000008 47400 555556 2733 172937.51 64.247 15.697
7109 8092 cyclic bitmapscan 0 prefetch-complex worker 3 32GB 5402 13494 no 10000008 809300 555556 45055 740867.25 490.584 128.454
7110 1066 cyclic bitmapscan 64 master io_uring 3 32GB 16819 17885 yes 10000008 106700 555556 6022 391223.99 41.557 17.202
7111 211 cyclic indexscan 16 prefetch-complex worker 3 32GB 14028 14239 no 10000008 21100 555556 1267 74364.50 38.259 8.869
7112 37310 cyclic indexscan 1 prefetch-simple io_uring 3 32GB 21119 58429 no 10000008 3731100 555556 207378 3238351.71 7539.035 1123.045
7113 27310 cyclic bitmapscan 16 prefetch-simple worker 12 32GB 21801 49111 no 10000008 2731100 555556 151822 756675.61 722.903 386.705
7114 27310 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 8851 36161 no 10000008 2731100 555556 151822 756973.97 751.414 421.624
7115 5395 cyclic bitmapscan 0 master sync 3 32GB 7876 13271 no 10000008 539600 555556 30078 722144.01 336.044 80.735
7116 77310 cyclic bitmapscan 0 prefetch-complex worker 3 32GB 6167 83477 no 10000008 7731100 555556 429600 867835.11 4431.348 1177.639
7117 3 cyclic bitmapscan 1 prefetch-complex io_uring 3 32GB 27069 27072 yes 10000008 400 555556 111 1594.14 9.932 1.350
7118 13 cyclic bitmapscan 16 prefetch-simple worker 12 32GB 15396 15409 yes 10000008 1400 555556 178 6157.88 4.043 1.376
7119 97310 cyclic indexscan 0 prefetch-simple worker 12 32GB 2122 99432 no 10000008 9731100 555556 540711 5848363.48 6423.478 2955.204
7120 2 cyclic indexscan 0 master io_uring 3 32GB 28157 28159 no 10000008 300 555556 111 1222.44 8.625 1.182
7121 711 cyclic bitmapscan 0 prefetch-simple sync 3 32GB 12828 13539 no 10000008 71100 555556 4045 286327.29 72.872 12.669
7122 47310 cyclic bitmapscan 16 master worker 3 32GB 2997 50307 no 10000008 4731100 555556 262933 801099.60 1384.242 651.375
7123 27310 cyclic indexscan 64 prefetch-complex io_uring 3 32GB 15675 42985 no 10000008 2731100 555556 151823 2816949.35 1535.377 852.676
7124 1 cyclic bitmapscan 16 master worker 3 32GB 3662 3663 yes 10000008 100 555556 100 861.11 3.631 1.111
7125 2398 cyclic indexscan 64 master worker 12 32GB 19655 22053 no 10000008 239900 555556 13423 752907.74 193.513 75.789
7126 711 cyclic bitmapscan 16 master io_uring 3 32GB 27462 28173 no 10000008 71100 555556 4045 277960.46 28.950 12.246
7127 4 cyclic indexscan 1 prefetch-complex sync 3 32GB 19335 19339 no 10000008 500 555556 122 2372.10 11.256 1.370
7128 9 cyclic bitmapscan 1 prefetch-simple sync 3 32GB 18382 18391 yes 10000008 1000 555556 155 3872.06 10.045 1.312
7129 28 cyclic indexscan 16 prefetch-complex io_uring 3 32GB 18108 18136 no 10000008 2900 555556 256 11521.26 7.814 2.107
7130 63 cyclic indexscan 16 master worker 3 32GB 7800 7863 no 10000008 6300 555556 444 24059.44 21.769 2.791
7131 19 cyclic indexscan 0 prefetch-complex worker 3 32GB 4389 4408 no 10000008 2000 555556 200 8450.07 13.121 1.760
7132 94 cyclic bitmapscan 0 prefetch-complex sync 3 32GB 12850 12944 yes 10000008 9500 555556 623 35784.10 15.281 3.321
7133 37310 cyclic indexscan 1 prefetch-complex sync 3 32GB 19222 56532 no 10000008 3731000 555556 207378 3234590.50 7506.171 1153.654
7134 5395 cyclic indexscan 16 prefetch-simple sync 3 32GB 24700 30095 no 10000008 539600 555556 30077 1442757.63 296.322 170.315
7135 67310 cyclic bitmapscan 16 master worker 3 32GB 21631 88941 no 10000008 6731100 555556 374045 845143.51 2044.918 927.031
7136 27310 cyclic indexscan 1 master io_uring 3 32GB 2543 29853 no 10000008 2731100 555556 151822 2822744.33 1880.558 840.054
7137 474 cyclic bitmapscan 16 prefetch-simple sync 3 32GB 9647 10121 yes 10000008 47500 555556 2734 155063.79 19.827 8.918
7138 12138 cyclic indexscan 64 master worker 3 32GB 21062 33200 no 10000008 1213900 555556 67533 2160102.39 840.162 369.411
7139 8092 cyclic bitmapscan 64 prefetch-complex worker 12 32GB 18477 26569 no 10000008 809300 555556 45056 740855.45 264.015 125.354
7140 3 cyclic indexscan 1 prefetch-complex worker 12 32GB 30977 30980 no 10000008 300 555556 112 1749.02 10.094 1.290
7141 12138 cyclic bitmapscan 1 prefetch-complex worker 12 32GB 15423 27561 no 10000008 1213800 555556 67523 723674.43 781.927 189.970
7142 27310 cyclic indexscan 0 master worker 3 32GB 25384 52694 no 10000008 2731100 555556 151822 2803166.57 1875.308 839.118
7143 2 cyclic bitmapscan 1 master io_uring 3 32GB 10913 10915 yes 10000008 300 555556 111 1175.41 9.395 1.144
7144 27310 cyclic indexscan 64 prefetch-simple worker 12 32GB 24883 52193 no 10000008 2731100 555556 151822 2802604.83 1400.798 828.399
7145 77310 cyclic indexscan 16 master worker 3 32GB 9454 86764 no 10000008 7731100 555556 429600 4983037.77 5109.050 2356.523
7146 316 cyclic indexscan 0 prefetch-simple sync 3 32GB 27101 27417 no 10000008 31500 555556 1845 124631.21 47.439 9.948
7147 711 cyclic indexscan 64 prefetch-simple worker 12 32GB 21440 22151 yes 10000008 71200 555556 4055 267343.34 48.725 20.960
7148 57310 cyclic indexscan 16 master worker 12 32GB 19726 77036 no 10000008 5731100 555556 318489 4113011.36 3715.481 1708.096
7149 1599 cyclic indexscan 16 prefetch-simple worker 12 32GB 24832 26431 no 10000008 160000 555556 8989 530307.73 99.971 50.993
7150 42 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 12109 12151 yes 10000008 4300 555556 334 15324.59 5.083 2.145
7151 1066 cyclic indexscan 16 prefetch-complex worker 12 32GB 32085 33151 no 10000008 106700 555556 6022 382928.61 96.073 33.876
7152 8092 cyclic indexscan 16 prefetch-complex worker 12 32GB 9128 17220 no 10000008 809300 555556 45055 1897916.24 461.291 251.036
7153 19 cyclic bitmapscan 1 prefetch-simple io_uring 3 32GB 25548 25567 yes 10000008 2000 555556 211 6875.62 11.629 1.536
7154 63 cyclic indexscan 16 master io_uring 3 32GB 14098 14161 no 10000008 6300 555556 444 22752.93 21.559 2.750
7155 57310 cyclic indexscan 16 prefetch-complex io_uring 3 32GB 517 57827 no 10000008 5731100 555556 318489 4114206.30 3114.063 1758.064
7156 97310 cyclic indexscan 16 prefetch-simple worker 3 32GB 1978 99288 no 10000008 9731100 555556 540711 5847482.91 4869.302 2911.749
7157 19 cyclic indexscan 64 prefetch-simple io_uring 3 32GB 30267 30286 no 10000008 2000 555556 200 8048.08 6.426 1.606
7158 87310 cyclic bitmapscan 64 prefetch-complex worker 12 32GB 2509 89819 no 10000008 8731100 555556 485155 889559.34 2800.731 1296.778
7159 12138 cyclic indexscan 16 prefetch-complex sync 3 32GB 30514 42652 no 10000008 1213900 555556 67533 2160131.82 681.007 378.222
7160 42 cyclic bitmapscan 1 prefetch-simple sync 3 32GB 5493 5535 yes 10000008 4300 555556 333 14649.83 12.463 1.904
7161 4 cyclic indexscan 1 master worker 3 32GB 30509 30513 no 10000008 400 555556 123 2022.37 50.010 1.237
7162 1066 cyclic indexscan 64 prefetch-complex sync 3 32GB 5192 6258 no 10000008 106700 555556 6022 374133.00 73.944 33.199
7163 141 cyclic bitmapscan 16 master io_uring 3 32GB 25382 25523 yes 10000008 14200 555556 888 44556.43 7.278 3.648
7164 28 cyclic indexscan 16 prefetch-simple worker 3 32GB 13435 13463 no 10000008 2900 555556 255 12172.47 8.640 1.811
7165 9 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 23342 23351 yes 10000008 1000 555556 156 4002.40 4.041 1.527
7166 1066 cyclic indexscan 1 prefetch-complex worker 3 32GB 8272 9338 no 10000008 106700 555556 6022 402017.43 258.732 34.592
7167 2 cyclic indexscan 1 prefetch-simple io_uring 3 32GB 4592 4594 no 10000008 300 555556 111 1258.62 11.131 1.170
7168 19 cyclic indexscan 64 prefetch-complex worker 12 32GB 20628 20647 no 10000008 2000 555556 212 7183.82 6.515 1.808
7169 47310 cyclic bitmapscan 64 master worker 3 32GB 5973 53283 no 10000008 4731100 555556 262934 800745.21 1396.335 644.102
7170 28 cyclic indexscan 64 prefetch-complex io_uring 3 32GB 27390 27418 no 10000008 2800 555556 245 11702.15 17.160 2.106
7171 57310 cyclic bitmapscan 0 master sync 3 32GB 23831 81141 no 10000008 5731100 555556 318489 823535.80 4746.570 804.629
7172 2398 cyclic bitmapscan 0 prefetch-complex worker 12 32GB 7546 9944 yes 10000008 239900 555556 13422 571934.71 198.717 41.399
7173 5395 cyclic indexscan 16 prefetch-complex io_uring 3 32GB 13563 18958 no 10000008 539600 555556 30067 1471016.67 302.597 169.430
7174 3597 cyclic indexscan 16 master io_uring 3 32GB 31449 35046 no 10000008 359800 555556 20077 1070825.10 301.834 114.023
7175 67310 cyclic indexscan 16 prefetch-complex sync 3 32GB 9583 76893 no 10000008 6731100 555556 374044 4554733.60 3578.936 2090.804
7176 3 cyclic bitmapscan 1 prefetch-complex sync 3 32GB 8876 8879 yes 10000008 400 555556 122 1594.14 11.302 1.339
7177 42 cyclic bitmapscan 64 master worker 3 32GB 1375 1417 yes 10000008 4300 555556 333 16672.60 4.656 1.859
7178 28 cyclic bitmapscan 64 master sync 3 32GB 8593 8621 yes 10000008 2900 555556 255 11066.17 4.362 1.602
7179 316 cyclic bitmapscan 64 master worker 12 32GB 6752 7068 yes 10000008 31600 555556 1855 99010.06 14.452 6.572
7180 47310 cyclic bitmapscan 64 master worker 12 32GB 13873 61183 no 10000008 4731100 555556 262934 801139.74 1380.561 652.183
7181 63 cyclic bitmapscan 0 prefetch-simple worker 12 32GB 12433 12496 yes 10000008 6400 555556 445 22414.16 14.628 2.390
7182 42 cyclic indexscan 16 prefetch-simple sync 3 32GB 6292 6334 no 10000008 4300 555556 333 17760.14 9.062 2.253
7183 77310 cyclic indexscan 64 prefetch-complex worker 3 32GB 2020 79330 no 10000008 7731100 555556 429600 4996069.87 4269.311 2389.371
7184 211 cyclic indexscan 0 prefetch-simple sync 3 32GB 14902 15113 no 10000008 21200 555556 1278 94045.09 41.652 7.340
7185 77310 cyclic bitmapscan 64 prefetch-simple worker 3 32GB 11998 89308 no 10000008 7731100 555556 429600 867182.73 2397.332 1054.015
7186 316 cyclic indexscan 1 prefetch-complex worker 3 32GB 4320 4636 no 10000008 31700 555556 1856 130465.62 92.511 11.196
7187 474 cyclic bitmapscan 16 prefetch-complex sync 3 32GB 19201 19675 yes 10000008 47500 555556 2734 167427.60 20.190 9.867
7188 711 cyclic bitmapscan 16 master sync 3 32GB 29119 29830 yes 10000008 71200 555556 4045 195646.56 29.498 12.356
7189 87310 cyclic bitmapscan 64 master worker 12 32GB 1565 88875 no 10000008 8731100 555556 485156 889769.83 2724.525 1184.843
7190 5395 cyclic bitmapscan 64 master worker 3 32GB 31196 36591 no 10000008 539600 555556 30077 716048.94 162.976 78.463
7191 141 cyclic indexscan 16 prefetch-complex sync 3 32GB 15869 16010 no 10000008 14200 555556 878 50145.94 24.953 5.489
7192 211 cyclic indexscan 16 master io_uring 3 32GB 18492 18703 no 10000008 21200 555556 1278 82823.63 39.239 7.153
7193 97310 cyclic indexscan 64 prefetch-complex sync 3 32GB 1068 98378 no 10000008 9731100 555556 540711 5847457.69 5396.438 3011.407
7194 42 cyclic bitmapscan 1 prefetch-simple worker 12 32GB 21562 21604 yes 10000008 4300 555556 334 15670.29 13.560 1.934
7195 1599 cyclic indexscan 0 prefetch-complex sync 3 32GB 31092 32691 no 10000008 159900 555556 8978 580014.21 152.968 52.595
7196 63 cyclic bitmapscan 64 prefetch-complex worker 12 32GB 26570 26633 yes 10000008 6400 555556 455 23781.29 5.918 2.575
7197 28 cyclic indexscan 64 prefetch-simple sync 3 32GB 31063 31091 no 10000008 2800 555556 245 12859.88 11.610 1.892
7198 141 cyclic bitmapscan 0 prefetch-complex sync 3 32GB 1872 2013 yes 10000008 14200 555556 889 51603.41 18.861 4.288
7199 1066 cyclic bitmapscan 0 master sync 3 32GB 11207 12273 yes 10000008 106700 555556 6022 359834.75 106.319 17.441
7200 4 cyclic bitmapscan 0 prefetch-complex worker 12 32GB 24272 24276 yes 10000008 500 555556 122 2143.22 7.668 1.364
7201 2398 cyclic indexscan 64 prefetch-complex sync 3 32GB 15758 18156 no 10000008 239900 555556 13422 792628.77 147.264 76.162
7202 94 cyclic indexscan 1 prefetch-complex worker 12 32GB 2328 2422 no 10000008 9500 555556 622 39613.06 40.669 4.093
7203 77310 cyclic indexscan 1 prefetch-complex io_uring 3 32GB 12635 89945 no 10000008 7731000 555556 429600 4976110.81 15779.217 2368.365
7204 1599 cyclic indexscan 16 prefetch-complex io_uring 3 32GB 20520 22119 no 10000008 160000 555556 8989 546365.75 108.336 52.092
7205 8092 cyclic indexscan 1 prefetch-complex io_uring 3 32GB 5929 14021 no 10000008 809300 555556 45055 1903586.95 1677.234 251.009
7206 3 cyclic indexscan 64 prefetch-simple worker 3 32GB 15529 15532 no 10000008 300 555556 111 1797.26 4.752 1.187
7207 3 cyclic bitmapscan 64 master worker 12 32GB 935 938 yes 10000008 400 555556 112 1594.14 4.409 1.183
7208 47310 cyclic indexscan 64 prefetch-simple worker 12 32GB 22190 69500 no 10000008 4731100 555556 262934 3685097.28 2392.968 1422.768
7209 13 cyclic bitmapscan 1 master sync 3 32GB 22621 22634 yes 10000008 1400 555556 167 5513.15 10.230 1.412
7210 1599 cyclic indexscan 0 master worker 12 32GB 17584 19183 no 10000008 160000 555556 8989 593534.26 151.526 51.114
7211 97310 cyclic bitmapscan 16 master sync 3 32GB 853 98163 no 10000008 9731000 555556 540711 911576.09 3058.318 1312.214
7212 316 cyclic indexscan 0 prefetch-simple worker 12 32GB 23110 23426 no 10000008 31700 555556 1856 127357.41 60.071 10.056
7213 57310 cyclic bitmapscan 16 master worker 3 32GB 20412 77722 no 10000008 5731100 555556 318489 823564.18 1712.717 778.887
7214 47310 cyclic bitmapscan 1 master worker 3 32GB 18292 65602 no 10000008 4731100 555556 262933 801752.16 2765.167 659.452
7215 37310 cyclic indexscan 0 master worker 3 32GB 12574 49884 no 10000008 3731000 555556 207367 3242724.98 2500.619 1122.976
7216 37310 cyclic indexscan 0 prefetch-complex io_uring 3 32GB 15705 53015 no 10000008 3731100 555556 207378 3237982.54 2599.299 1180.374
7217 6 cyclic bitmapscan 64 master worker 12 32GB 6392 6398 yes 10000008 700 555556 133 2824.99 4.073 1.218
7218 711 cyclic bitmapscan 64 prefetch-complex io_uring 3 32GB 23216 23927 no 10000008 71200 555556 4056 286096.04 28.968 13.464
7219 67310 cyclic bitmapscan 16 master worker 12 32GB 14874 82184 no 10000008 6731100 555556 374044 845903.58 2042.000 913.206
7220 19 cyclic bitmapscan 16 prefetch-simple worker 12 32GB 25587 25606 yes 10000008 2000 555556 200 6875.62 4.187 1.552
7221 1 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 30331 30332 yes 10000008 200 555556 100 802.04 3.605 1.286
7222 1 cyclic indexscan 0 master worker 3 32GB 1246 1247 no 10000008 200 555556 111 828.50 8.558 1.134
7223 6 cyclic indexscan 0 prefetch-simple io_uring 3 32GB 3611 3617 no 10000008 700 555556 133 3176.04 9.500 1.251
7224 141 cyclic indexscan 16 prefetch-simple worker 12 32GB 31865 32006 no 10000008 14200 555556 878 55605.46 15.692 4.887
7225 87310 cyclic bitmapscan 1 prefetch-simple worker 12 32GB 8763 96073 no 10000008 8731100 555556 485156 889244.98 5129.357 1180.466
7226 57310 cyclic indexscan 1 master sync 3 32GB 14364 71674 no 10000008 5731000 555556 318477 4121783.39 3772.378 1717.752
7227 2 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 30569 30571 yes 10000008 300 555556 111 1195.02 4.127 1.418
7228 63 cyclic indexscan 0 prefetch-complex sync 3 32GB 30361 30424 no 10000008 6400 555556 445 25635.28 22.978 3.151
7229 37310 cyclic bitmapscan 1 prefetch-simple io_uring 3 32GB 1542 38852 no 10000008 3731100 555556 207378 779479.86 2173.055 516.579
7230 94 cyclic indexscan 0 master worker 12 32GB 24089 24183 no 10000008 9500 555556 622 41844.25 26.944 3.706
7231 27310 cyclic indexscan 64 master worker 12 32GB 28833 56143 no 10000008 2731000 555556 151823 2802709.57 1968.089 831.794
7232 42 cyclic indexscan 0 prefetch-complex worker 12 32GB 15082 15124 no 10000008 4200 555556 334 19717.86 44.827 2.533
7233 211 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 11305 11516 yes 10000008 21200 555556 1266 70217.41 9.455 5.265
7234 2398 cyclic indexscan 64 prefetch-simple worker 12 32GB 945 3343 no 10000008 239900 555556 13422 833053.16 136.693 74.328
7235 57310 cyclic indexscan 0 prefetch-simple worker 12 32GB 8545 65855 no 10000008 5731100 555556 318489 4131591.12 3793.902 1725.570
7236 141 cyclic bitmapscan 64 prefetch-simple worker 3 32GB 8167 8308 yes 10000008 14200 555556 878 49970.34 8.038 3.795
7237 42 cyclic bitmapscan 0 master sync 3 32GB 24796 24838 yes 10000008 4300 555556 333 14394.23 21.326 1.968
7238 9 cyclic bitmapscan 0 prefetch-complex io_uring 3 32GB 4090 4099 yes 10000008 1000 555556 155 4094.34 10.465 1.479
7239 42 cyclic bitmapscan 1 master worker 12 32GB 7142 7184 yes 10000008 4300 555556 334 15204.41 12.250 1.982
7240 87310 cyclic bitmapscan 1 master worker 3 32GB 10179 97489 no 10000008 8731100 555556 485156 889125.53 5141.422 1194.271
7241 1066 cyclic indexscan 0 prefetch-simple worker 3 32GB 10069 11135 no 10000008 106700 555556 6022 412733.21 119.778 35.024
7242 2398 cyclic bitmapscan 16 prefetch-simple worker 3 32GB 5791 8189 yes 10000008 239900 555556 13422 562562.42 97.547 34.927
7243 27310 cyclic indexscan 64 master io_uring 3 32GB 24706 52016 no 10000008 2731100 555556 151822 2802369.80 1818.164 823.548
7244 1599 cyclic bitmapscan 16 prefetch-complex io_uring 3 32GB 22541 24140 yes 10000008 160000 555556 8978 477952.29 68.258 26.828
7245 77310 cyclic indexscan 64 master worker 3 32GB 10648 87958 no 10000008 7731100 555556 429600 4975741.72 5077.074 2352.478
7246 19 cyclic bitmapscan 64 prefetch-complex worker 12 32GB 12050 12069 yes 10000008 2000 555556 211 7309.05 4.343 1.674
7247 19 cyclic bitmapscan 16 prefetch-complex sync 3 32GB 6764 6783 yes 10000008 2000 555556 211 7913.94 4.459 1.726
7248 2 cyclic indexscan 0 prefetch-simple worker 12 32GB 28865 28867 no 10000008 300 555556 111 1190.29 7.958 1.152
7249 711 cyclic bitmapscan 1 master worker 3 32GB 21531 22242 no 10000008 71200 555556 4044 275701.54 73.725 12.166
7250 211 cyclic bitmapscan 0 prefetch-simple worker 3 32GB 27359 27570 yes 10000008 21200 555556 1267 72105.83 23.770 5.021
7251 3 cyclic bitmapscan 0 prefetch-complex worker 3 32GB 7498 7501 yes 10000008 400 555556 122 1516.03 8.893 1.354
7252 97310 cyclic indexscan 1 prefetch-complex worker 12 32GB 2550 99860 no 10000008 9731100 555556 540711 5850980.07 19496.652 2987.610
7253 711 cyclic bitmapscan 1 prefetch-complex worker 3 32GB 29052 29763 yes 10000008 71200 555556 4056 195564.39 82.735 13.221
7254 97310 cyclic indexscan 0 prefetch-complex sync 3 32GB 1922 99232 no 10000008 9731100 555556 540711 5847122.24 6559.427 2997.373
7255 3 cyclic indexscan 16 prefetch-complex sync 3 32GB 30685 30688 no 10000008 400 555556 111 1620.39 4.056 1.327
7256 19 cyclic indexscan 16 master worker 12 32GB 29243 29262 no 10000008 2000 555556 200 7814.93 13.223 1.608
7257 28 cyclic indexscan 16 prefetch-complex sync 3 32GB 30826 30854 no 10000008 2800 555556 245 12859.88 7.753 2.112
7258 57310 cyclic bitmapscan 64 prefetch-simple worker 12 32GB 12927 70237 no 10000008 5731100 555556 318489 823533.74 1720.072 792.051
7259 5395 cyclic bitmapscan 16 prefetch-complex io_uring 3 32GB 30986 36381 no 10000008 539600 555556 30078 716784.20 168.516 85.499
7260 37310 cyclic indexscan 16 prefetch-complex worker 12 32GB 6396 43706 no 10000008 3731100 555556 207378 3246457.10 2011.674 1164.891
7261 13 cyclic bitmapscan 16 master worker 3 32GB 21699 21712 yes 10000008 1400 555556 167 5281.33 3.907 1.364
7262 2 cyclic indexscan 64 prefetch-simple io_uring 3 32GB 27918 27920 no 10000008 300 555556 112 1222.44 4.170 1.171
7263 77310 cyclic indexscan 16 master sync 3 32GB 2320 79630 no 10000008 7731100 555556 429600 4995420.01 5050.555 2351.385
7264 5395 cyclic bitmapscan 16 master worker 3 32GB 21107 26502 no 10000008 539600 555556 30067 720100.28 158.562 78.306
7265 42 cyclic indexscan 0 prefetch-complex worker 3 32GB 12341 12383 no 10000008 4300 555556 333 16341.10 29.858 2.501
7266 141 cyclic bitmapscan 0 master sync 3 32GB 12679 12820 yes 10000008 14200 555556 878 47368.25 19.383 3.722
7267 27310 cyclic bitmapscan 1 master worker 12 32GB 9269 36579 no 10000008 2731100 555556 151823 756878.26 1654.087 385.182
7268 1066 cyclic indexscan 16 master worker 12 32GB 32183 33249 no 10000008 106700 555556 6023 382027.31 114.592 34.879
7269 3 cyclic indexscan 0 prefetch-complex sync 3 32GB 1640 1643 no 10000008 400 555556 122 1660.59 8.477 1.439
7270 2398 cyclic bitmapscan 64 master sync 3 32GB 31938 34336 yes 10000008 239900 555556 13422 557689.55 109.254 34.890
7271 28 cyclic indexscan 16 prefetch-simple sync 3 32GB 23193 23221 no 10000008 2900 555556 256 11959.40 7.506 1.876
7272 57310 cyclic bitmapscan 1 master sync 3 32GB 21022 78332 no 10000008 5731100 555556 318489 823591.90 3440.916 835.853
7273 18207 cyclic indexscan 16 prefetch-simple io_uring 3 32GB 16489 34696 no 10000008 1820800 555556 101244 2423880.42 940.279 559.795
7274 1599 cyclic bitmapscan 16 prefetch-complex worker 12 32GB 20885 22484 yes 10000008 160000 555556 8978 464542.77 73.074 26.701
7275 1599 cyclic bitmapscan 16 prefetch-complex worker 3 32GB 20802 22401 yes 10000008 160000 555556 8989 463930.53 58.784 26.888
7276 12138 cyclic bitmapscan 64 prefetch-complex sync 3 32GB 2666 14804 no 10000008 1213900 555556 67533 723619.18 345.121 190.123
7277 37310 cyclic bitmapscan 16 master io_uring 3 32GB 26687 63997 no 10000008 3731000 555556 207367 779342.74 1076.370 520.109
7278 4 cyclic indexscan 64 prefetch-simple worker 3 32GB 8335 8339 no 10000008 500 555556 122 2026.39 4.175 1.247
7279 77310 cyclic indexscan 1 master worker 12 32GB 8717 86027 no 10000008 7731100 555556 429600 4987306.45 5195.090 2355.692
7280 5395 cyclic indexscan 1 prefetch-complex worker 3 32GB 29039 34434 no 10000008 539500 555556 30066 1463410.58 1140.664 170.694
7281 19 cyclic bitmapscan 1 master worker 12 32GB 16909 16928 yes 10000008 2000 555556 200 7440.70 11.496 1.413
7282 13 cyclic bitmapscan 64 master worker 3 32GB 4970 4983 yes 10000008 1400 555556 177 4946.36 4.232 1.396
7283 13 cyclic indexscan 0 master sync 3 32GB 9244 9257 no 10000008 1400 555556 178 5969.81 12.953 1.507
7284 1066 cyclic indexscan 0 prefetch-simple worker 12 32GB 29616 30682 no 10000008 106600 555556 6011 390243.73 140.099 34.134
7285 94 cyclic bitmapscan 0 prefetch-simple sync 3 32GB 28465 28559 yes 10000008 9500 555556 622 34640.71 13.754 2.917
7286 6 cyclic bitmapscan 0 prefetch-complex sync 3 32GB 1103 1109 yes 10000008 700 555556 133 2832.72 9.038 1.403
7287 711 cyclic indexscan 64 prefetch-complex worker 12 32GB 381 1092 yes 10000008 71200 555556 4044 271872.57 52.135 21.910
